match_id,lane,winner_puuid,winner_champion,loser_puuid,loser_champion,winner_primary_style,winner_primary_selections,winner_sub_style,winner_sub_selections,winner_stat_perks,winner_items,winner_summoner_spells,loser_primary_style,loser_primary_selections,loser_sub_style,loser_sub_selections,loser_stat_perks,loser_items,loser_summoner_spells,winner_bans,loser_bans
NA1_5242341955,JUNGLE,HL6BxaMQETImdQOkWcRARzOiRD_ZcdMnKDKmV4qLLfvl7Z-8_EnctEZdqaMT4wNyWoDxOHMcSJHdsw,Zed,DmuzW_7NE1F-y1mkcQHzvNRqD72R7mmdmV8k6Zd-4VYVrHQ4PEQBDGbLdOEvRcTXLD3D2JrhDdsMuA,Viego,8100,"[8128, 8139, 8137, 8106]",8000,"[8014, 9111]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3074, 'item1': 3174, 'item2': 6692, 'item3': 3071, 'item4': 3031, 'item5': 6676}","{'summoner1Id': 11, 'summoner2Id': 4}",8000,"[8010, 9111, 9104, 8014]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6673, 'item1': 3078, 'item2': 6676, 'item3': 3036, 'item4': 3047, 'item5': 1018}","{'summoner1Id': 11, 'summoner2Id': 4}","[36, 83, 99, 39, 29]","[19, -1, 119, 35, 55]"
NA1_5242341955,BOTTOM,KeOwPsEk9Gcxu5wjCLUNo5jHRiwvhnFokeDujvbNrQ3mC1KeyKFYM9FNItRgE-p95T_vMZIN1Piu9w,Jhin,46bfPMeiHZw7Q1tCECMnQPXC1Mjf6l2zBcnt1HerdVa2g6yG6q-4UtPsdr2CnIKEV1SOY3Xy9K1RCw,Varus,8000,"[8021, 8009, 9103, 8014]",8200,"[8234, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3094, 'item1': 6676, 'item2': 3031, 'item3': 3170, 'item4': 3123, 'item5': 3035}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8005, 9111, 9104, 8014]",8100,"[8139, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6665, 'item1': 3153, 'item2': 3302, 'item3': 3006, 'item4': 3124, 'item5': 3091}","{'summoner1Id': 21, 'summoner2Id': 4}","[36, 83, 99, 39, 29]","[19, -1, 119, 35, 55]"
NA1_5242341955,UTILITY,GQfqmGZL1yNV2niP2U8JF-mnkbtqEjwuBuNHvVhUc5V6Bi5mGR1Br56Do4kYD4eh8zKFjz6sMFAuTQ,Rell,qKHg8mZYIn-j-LoCB3ChEcIBW3ZoFhQeZDLXW81jlHhpbKVbZej2HnmNe_eTODJG-f8XK8p7SEwtcQ,Blitzcrank,8400,"[8439, 8401, 8473, 8242]",8300,"[8347, 8306]","{'defense': 5001, 'flex': 5001, 'offense': 5007}","{'item0': 4638, 'item1': 3176, 'item2': 3869, 'item3': 6662, 'item4': 3742, 'item5': 3068}","{'summoner1Id': 14, 'summoner2Id': 4}",8300,"[8351, 8306, 8345, 8347]",8400,"[8446, 8451]","{'defense': 5001, 'flex': 5001, 'offense': 5007}","{'item0': 3876, 'item1': 3050, 'item2': 3190, 'item3': 3110, 'item4': 1011, 'item5': 3009}","{'summoner1Id': 4, 'summoner2Id': 14}","[36, 83, 99, 39, 29]","[19, -1, 119, 35, 55]"
NA1_5242317741,TOP,uAF7UcHyguc0bnN0Ek-RR3zriVRVtS_qgPBn9eGXquABZOck61M3oCs_pE9_iO04qg7XsBGPg8Zf5w,Darius,odO4QubYGO9TrcHmxS78aZBnEbMCtJxyGYKSEChdPeJvZnqo2RVNPlMt617AYNyg_KmKKdTysnAKng,Mordekaiser,8000,"[8010, 9111, 9105, 8299]",8400,"[8473, 8242]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 4401, 'item1': 3173, 'item2': 2021, 'item3': 3066, 'item4': 6631, 'item5': 1029}","{'summoner1Id': 4, 'summoner2Id': 6}",8000,"[8010, 9111, 9105, 8299]",8400,"[8473, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 4633, 'item1': 3116, 'item2': 3047, 'item3': 0, 'item4': 3076, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 12}","[105, -1, 35, 83, 233]","[32, 147, 105, 35, 83]"
NA1_5242317741,MIDDLE,jLDD8eKmlxy0Ft2jrLEA936aVU8bZOURnx3DXqtAku5o-MdKgQiVZsWkaKi1_rvCijsVrC6GefRGDg,Lux,46bfPMeiHZw7Q1tCECMnQPXC1Mjf6l2zBcnt1HerdVa2g6yG6q-4UtPsdr2CnIKEV1SOY3Xy9K1RCw,Zoe,8100,"[8128, 8126, 8140, 8106]",8200,"[8226, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3070, 'item1': 2031, 'item2': 6655, 'item3': 4645, 'item4': 3175, 'item5': 0}","{'summoner1Id': 21, 'summoner2Id': 4}",8100,"[8112, 8139, 8140, 8105]",8000,"[8017, 9105]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 6655, 'item2': 3100, 'item3': 3020, 'item4': 1058, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}","[105, -1, 35, 83, 233]","[32, 147, 105, 35, 83]"
NA1_5242317741,JUNGLE,JzPKYayqBKcOKzPA70LEeWQJpRtYwdZDdmjzAnGO7YjSp9ZnG-4BnQnorDckHibnetBU2CaW_ju2Fg,Graves,DmuzW_7NE1F-y1mkcQHzvNRqD72R7mmdmV8k6Zd-4VYVrHQ4PEQBDGbLdOEvRcTXLD3D2JrhDdsMuA,Viego,8100,"[8128, 8143, 8140, 8135]",8000,"[9104, 9111]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3142, 'item1': 3031, 'item2': 3134, 'item3': 3006, 'item4': 1037, 'item5': 1018}","{'summoner1Id': 11, 'summoner2Id': 4}",8000,"[8010, 9111, 9104, 8014]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6676, 'item1': 1036, 'item2': 3078, 'item3': 6673, 'item4': 2422, 'item5': 6670}","{'summoner1Id': 11, 'summoner2Id': 4}","[105, -1, 35, 83, 233]","[32, 147, 105, 35, 83]"
NA1_5242317741,BOTTOM,FxQf43tPNbHwePyzvVcYcKIhzM8XC4YbW1EM-8gWfR2ZviBt6sdFTgjYjjnyzil8-lSl07TrDeg7aw,Ezreal,78QvpaR0DyrM4RLWipNYuBd48P1WXWhmylzMU65iiJKF_m-c4lIu2UVZc6o-ew1Rpcpjo__E6QqsWQ,Ashe,8000,"[8005, 8009, 9103, 8014]",8300,"[8345, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6698, 'item2': 3171, 'item3': 3078, 'item4': 3070, 'item5': 3133}","{'summoner1Id': 4, 'summoner2Id': 21}",8000,"[8008, 8009, 9104, 8017]",8300,"[8410, 8345]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6672, 'item2': 3006, 'item3': 3153, 'item4': 3086, 'item5': 3144}","{'summoner1Id': 21, 'summoner2Id': 4}","[105, -1, 35, 83, 233]","[32, 147, 105, 35, 83]"
NA1_5242317741,UTILITY,J2zRERf34P68qrhrbEh2Y7bEM4ScVRYcPZw8ZCqZOoIxzJ_v81Z_BgIBIc3isi3KDClxqRXEHbxs8Q,TahmKench,S94Bbwhs-fIpCYdOFeAbnNlYqCGTLNfc1_LZVnm7eMSEBOkLIKqYCgZPP_SpncAVntGwQ32Gp5iKEg,Thresh,8400,"[8437, 8401, 8444, 8242]",8000,"[9104, 9111]","{'defense': 5001, 'flex': 5001, 'offense': 5005}","{'item0': 3869, 'item1': 3084, 'item2': 3173, 'item3': 3075, 'item4': 1033, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}",8300,"[8351, 8306, 8345, 8347]",8400,"[8473, 8242]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3111, 'item1': 3190, 'item2': 3876, 'item3': 0, 'item4': 3109, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 14}","[105, -1, 35, 83, 233]","[32, 147, 105, 35, 83]"
NA1_5241220117,TOP,P-GF_SeuSufpJbkpVHNNSj_ksD8-qh5-wcRIKMoQmASloMwp1tOidWrzrnT69XlSaw8YlINdz-8Ywg,Darius,opetMdKf2KhXrZYEKHtZV3ZvgBF0trI-3Hmd-KJtHGwkCuItljCP1L9jf2Te3RBzWV0Jiib35xOkXg,Olaf,8000,"[8010, 9111, 9104, 8299]",8200,"[8224, 8234]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3078, 'item1': 3006, 'item2': 3053, 'item3': 3044, 'item4': 3067, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}",8000,"[8005, 9111, 9104, 8299]",8300,"[8410, 8345]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 0, 'item2': 3111, 'item3': 3053, 'item4': 6333, 'item5': 6631}","{'summoner1Id': 4, 'summoner2Id': 6}","[33, 90, 800, 50, 74]","[50, 105, 35, 75, 51]"
NA1_5241220117,MIDDLE,Xtr0VQX_q4TMlgNuNbB8N9P6Y5urX4oW0y679bHGdA7BwBj-OOwcmUGOhOA4Z12CqnQjF1WzwlKEuw,Ryze,46bfPMeiHZw7Q1tCECMnQPXC1Mjf6l2zBcnt1HerdVa2g6yG6q-4UtPsdr2CnIKEV1SOY3Xy9K1RCw,Zoe,8200,"[8230, 8226, 8234, 8237]",8300,"[8347, 8313]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 6657, 'item1': 3040, 'item2': 3013, 'item3': 4629, 'item4': 0, 'item5': 1082}","{'summoner1Id': 6, 'summoner2Id': 4}",8100,"[8112, 8139, 8140, 8105]",8000,"[8017, 9105]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 6655, 'item2': 1058, 'item3': 3020, 'item4': 3100, 'item5': 1058}","{'summoner1Id': 14, 'summoner2Id': 4}","[33, 90, 800, 50, 74]","[50, 105, 35, 75, 51]"
NA1_5241220117,JUNGLE,7WQTr-hpptb0N69fclDdvSrhG5Nxd6AOkP5fgxlD8LtLlAK3ARybdNmdXfxyszUAnKc0AvnJIMoGMw,XinZhao,DmuzW_7NE1F-y1mkcQHzvNRqD72R7mmdmV8k6Zd-4VYVrHQ4PEQBDGbLdOEvRcTXLD3D2JrhDdsMuA,Viego,8000,"[8005, 9111, 9104, 8014]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6610, 'item1': 3139, 'item2': 3071, 'item3': 3047, 'item4': 6692, 'item5': 0}","{'summoner1Id': 11, 'summoner2Id': 4}",8000,"[8010, 9111, 9104, 8014]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6673, 'item1': 3078, 'item2': 6676, 'item3': 1018, 'item4': 2422, 'item5': 1036}","{'summoner1Id': 11, 'summoner2Id': 4}","[33, 90, 800, 50, 74]","[50, 105, 35, 75, 51]"
NA1_5241220117,BOTTOM,ZczLVMEqJ-urh9QSnl5J6OBSOpYo9iNlCxbKbaI5lMO_3Ew3qdS0GueVc9NN8KYy2BUlIKcwDMX_vw,Jinx,gYAms5jDKI0HancC3aos8pSPljxj5Y7uIGb1kFo6kADFpTK7TcwJufPtVQnNv7129MImgxQZu_2HPQ,Twitch,8000,"[8005, 8009, 9103, 8014]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3031, 'item1': 3032, 'item2': 6670, 'item3': 3085, 'item4': 1055, 'item5': 3006}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8005, 9111, 9104, 8017]",8200,"[8224, 8236]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 6676, 'item2': 3006, 'item3': 3153, 'item4': 3086, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 21}","[33, 90, 800, 50, 74]","[50, 105, 35, 75, 51]"
NA1_5241220117,UTILITY,zuNhcnj4WZjH2dRUnnnkrnCwxhEwIiuqhI1XZKvfCrjVMN-JmgbAR9O-TFDurDPOcVNDphkislW_Jw,Karma,l5nywaxhLJjQCRQ-mFNCABx1s43wTgL105bc5MM0ZOAzJAi1RO6T3fvp8hiSP2Q6hdpvym6QX2dHUw,Senna,8200,"[8214, 8226, 8210, 8236]",8400,"[8463, 8453]","{'defense': 5011, 'flex': 5008, 'offense': 5007}","{'item0': 3871, 'item1': 2065, 'item2': 3158, 'item3': 4005, 'item4': 3118, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}",8400,"[8437, 8463, 8473, 8453]",8000,"[8009, 9104]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3877, 'item1': 3006, 'item2': 1042, 'item3': 3179, 'item4': 3035, 'item5': 3123}","{'summoner1Id': 14, 'summoner2Id': 4}","[33, 90, 800, 50, 74]","[50, 105, 35, 75, 51]"
NA1_5241181444,TOP,dK_SfiZwndbDfVBkMyAL_l4xx8pl4wP4F0kwD6Z42zXrZuoufo2anLUt4zG7I5deSZ22oVmum252bg,Garen,QFCaGkFjLgI3GNM-crR3QxiUCl1GuvoqD_d_eXlLd_2gOkN5ihDrUigDqymj-oGzxBNA95WYC84L-g,Renekton,8000,"[8010, 9111, 9105, 8299]",8200,"[8224, 8234]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 6631, 'item1': 3172, 'item2': 3031, 'item3': 3046, 'item4': 3742, 'item5': 2019}","{'summoner1Id': 14, 'summoner2Id': 4}",8000,"[8005, 9111, 9105, 8299]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3053, 'item1': 6692, 'item2': 3047, 'item3': 3071, 'item4': 2019, 'item5': 3133}","{'summoner1Id': 4, 'summoner2Id': 12}","[53, 105, 35, 21, 27]","[17, 53, 21, 90, 101]"
NA1_5241181444,MIDDLE,46bfPMeiHZw7Q1tCECMnQPXC1Mjf6l2zBcnt1HerdVa2g6yG6q-4UtPsdr2CnIKEV1SOY3Xy9K1RCw,Zoe,7W6YeGu9MXBvobUkXrUasnLKD1EeI9XVyJ6whGLZrJu3_sotyeb4g5uEAOHfxyVPXQshGJHB2CfiOg,Akshan,8100,"[8112, 8139, 8140, 8105]",8000,"[8017, 9105]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 6655, 'item2': 3089, 'item3': 3020, 'item4': 3100, 'item5': 1052}","{'summoner1Id': 14, 'summoner2Id': 4}",8000,"[8005, 8009, 9104, 8014]",8400,"[8473, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6676, 'item1': 3087, 'item2': 3031, 'item3': 3009, 'item4': 3094, 'item5': 3035}","{'summoner1Id': 4, 'summoner2Id': 14}","[53, 105, 35, 21, 27]","[17, 53, 21, 90, 101]"
NA1_5241181444,JUNGLE,DmuzW_7NE1F-y1mkcQHzvNRqD72R7mmdmV8k6Zd-4VYVrHQ4PEQBDGbLdOEvRcTXLD3D2JrhDdsMuA,Viego,LZdcSt_a71lph2hVsljUrIJ6Myz1__exBzRTBE5X5rVagH4D0vyxya3REujurspDbEh2ZfgMkbuGSw,Amumu,8000,"[8010, 9111, 9104, 8014]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6676, 'item1': 3078, 'item2': 2422, 'item3': 6673, 'item4': 3036, 'item5': 1018}","{'summoner1Id': 11, 'summoner2Id': 4}",8000,"[8010, 9111, 9105, 8299]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3068, 'item1': 3075, 'item2': 2504, 'item3': 3009, 'item4': 6665, 'item5': 3024}","{'summoner1Id': 4, 'summoner2Id': 11}","[53, 105, 35, 21, 27]","[17, 53, 21, 90, 101]"
NA1_5241181444,BOTTOM,WLt1-1LCGSGzMflvhR5fV9U0lxKvgcprtzHzB-Xa5Q0x9y5Lvaok6HgRDKck_QZp-2r-TE3pSm7vvQ,Jinx,FVx7q71J47dzALzgRImmFRWZJiecbFPZyZecS69P7pNqobh9dlZAlt2tuW8fJtJIERNVrv5KL_cNaw,Jhin,8000,"[8021, 8009, 9103, 8014]",8300,"[8321, 8345]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3033, 'item1': 6676, 'item2': 3031, 'item3': 3172, 'item4': 3094, 'item5': 1053}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8021, 8009, 9103, 8014]",8300,"[8345, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3031, 'item1': 3094, 'item2': 6676, 'item3': 3036, 'item4': 3072, 'item5': 3006}","{'summoner1Id': 21, 'summoner2Id': 4}","[53, 105, 35, 21, 27]","[17, 53, 21, 90, 101]"
NA1_5241181444,UTILITY,YCeU__QTKvBAHvBtd2RgRuiKCk6-5PlYuobQ7MR9BfCL--2gJkh5EuG_RE22V17L70SVF6bq3vfkJg,Mel,0I8pTKzDtIvgoXhC4K8qidvd38Vkl-RNISaXRYuNdcgVmET7byTHrn5X5JXje59HrHzcWugVjlrqqA,Zyra,8200,"[8229, 8226, 8210, 8237]",8000,"[8009, 8014]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3871, 'item1': 6653, 'item2': 3175, 'item3': 4645, 'item4': 6655, 'item5': 3802}","{'summoner1Id': 4, 'summoner2Id': 3}",8200,"[8229, 8226, 8210, 8237]",8100,"[8126, 8140]","{'defense': 5011, 'flex': 5008, 'offense': 5007}","{'item0': 3157, 'item1': 3020, 'item2': 3871, 'item3': 3116, 'item4': 2503, 'item5': 3916}","{'summoner1Id': 7, 'summoner2Id': 4}","[53, 105, 35, 21, 27]","[17, 53, 21, 90, 101]"
NA1_5240654744,TOP,fIQiGFhBnF-zGhEfHnBAOu18yCTg8F3lLg2WiJdFyYgPI2j0JkWQiLYTM31lRHMmMe799Kn9subMEw,Gwen,JuA7Ffjp8I5uVDzlNC-PtcIeHo-2WUX6mB0vZ2mQWNA2s3F7VdvV3plJ6mL2d2p1udT4Uso3kNorQA,DrMundo,8000,"[8010, 9111, 9104, 8299]",8400,"[8444, 8451]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3165, 'item1': 0, 'item2': 3175, 'item3': 3115, 'item4': 4633, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}",8400,"[8437, 8446, 8444, 8451]",8300,"[8410, 8304]","{'defense': 5001, 'flex': 5001, 'offense': 5005}","{'item0': 3111, 'item1': 3084, 'item2': 3083, 'item3': 2055, 'item4': 2502, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 6}","[895, 56, -1, 20, 31]","[44, 99, 157, 800, 83]"
NA1_5240654744,MIDDLE,NayCNlE9LzKolddhTGLBQnK1dHfy5uJ7ryuXw-VciLhz6qFpQmplslvBEMI2dFavtzzxIfPJFXet5Q,Garen,1GEg9nlKlKu0HQeoVMgrNDtWTHXXct4jSWtyaVtnIsX0Wm3a26cLWsuR5mmLWn2-rygm8zuoiozSoQ,Fizz,8200,"[8230, 8224, 8234, 8236]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3046, 'item1': 6631, 'item2': 3742, 'item3': 4401, 'item4': 3172, 'item5': 1037}","{'summoner1Id': 14, 'summoner2Id': 4}",8100,"[8112, 8143, 8140, 8135]",8200,"[8210, 8237]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3100, 'item1': 3157, 'item2': 3158, 'item3': 1058, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 14}","[895, 56, -1, 20, 31]","[44, 99, 157, 800, 83]"
NA1_5240654744,JUNGLE,VSe6u_BebdmQESZPlWpnHjBPOd5Wwuc11BFi7-kXVPMKL0IMf3fFkpHL3esCaSalxPkXBn7y4lchwQ,Warwick,Nvj_3Y2Z6FBohG8_7EDEjxAfoG2UJix6JE92G7pv-xrDnGWT0rR81wx6h9wavVU4wAf2kQwwYeh99Q,Evelynn,8000,"[8005, 9111, 9104, 8299]",8200,"[8234, 8232]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3153, 'item1': 6631, 'item2': 6665, 'item3': 2502, 'item4': 0, 'item5': 3111}","{'summoner1Id': 11, 'summoner2Id': 4}",8100,"[8112, 8143, 8140, 8105]",8200,"[8236, 8233]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3089, 'item1': 3041, 'item2': 3100, 'item3': 0, 'item4': 0, 'item5': 3020}","{'summoner1Id': 4, 'summoner2Id': 11}","[895, 56, -1, 20, 31]","[44, 99, 157, 800, 83]"
NA1_5240654744,BOTTOM,nr3ZIvRvlszB8_gw_ORqLD1YylBoAEgyJhLeQP60T0Gy8Gtx47WeZmV8CR-CCH_ogCoS_dRJGxcX4w,TwistedFate,46bfPMeiHZw7Q1tCECMnQPXC1Mjf6l2zBcnt1HerdVa2g6yG6q-4UtPsdr2CnIKEV1SOY3Xy9K1RCw,Varus,8000,"[8008, 9111, 9104, 8014]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3031, 'item1': 3032, 'item2': 1036, 'item3': 3172, 'item4': 3094, 'item5': 0}","{'summoner1Id': 7, 'summoner2Id': 4}",8000,"[8005, 9111, 9104, 8014]",8100,"[8139, 8135]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3153, 'item2': 3051, 'item3': 3006, 'item4': 3124, 'item5': 3091}","{'summoner1Id': 21, 'summoner2Id': 4}","[895, 56, -1, 20, 31]","[44, 99, 157, 800, 83]"
NA1_5240654744,UTILITY,56N6vtN9TfJj0YbHZXxgFsYGt5ZbToii999dWmFn6StAHOvKcJrh-q-fYueehrhujCW7rkwYX7K5Mg,Sona,DmuzW_7NE1F-y1mkcQHzvNRqD72R7mmdmV8k6Zd-4VYVrHQ4PEQBDGbLdOEvRcTXLD3D2JrhDdsMuA,Pantheon,8200,"[8214, 8226, 8210, 8236]",8400,"[8429, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3870, 'item1': 3158, 'item2': 3802, 'item3': 3070, 'item4': 6655, 'item5': 3100}","{'summoner1Id': 14, 'summoner2Id': 4}",8100,"[8112, 8143, 8141, 8105]",8000,"[9111, 8014]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3053, 'item1': 3877, 'item2': 6610, 'item3': 3071, 'item4': 3013, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}","[895, 56, -1, 20, 31]","[44, 99, 157, 800, 83]"
NA1_5240618475,TOP,s5s_Qf-GNXToyCrIMg_wEeGPmhJ4JKSbT2ZyNOjHHSB8l4jEL2EE0WogfpswhLu6UBNY7ejoe9H_Pw,Urgot,A7xt6BNt0FPepF8MjtdRP6ebbv_GWk-RUE88IgCIpWRIO1G_yZ8S-aHPPmnHtKeIf52bP1BCQa2F-Q,Quinn,8000,"[8005, 9111, 9105, 8299]",8400,"[8473, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3053, 'item1': 6665, 'item2': 3047, 'item3': 3071, 'item4': 3076, 'item5': 1057}","{'summoner1Id': 12, 'summoner2Id': 4}",8100,"[8112, 8143, 8140, 8135]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6676, 'item1': 3036, 'item2': 6672, 'item3': 3176, 'item4': 3153, 'item5': 3077}","{'summoner1Id': 14, 'summoner2Id': 4}","[222, 235, 266, 32, 157]","[51, 81, 54, 35, 105]"
NA1_5240618475,MIDDLE,4xFWCKPT-HshBiDEopfjC0RfqHia_nSCqW-pEURvs3fx1k2IvxQAN_UFHm2jOsjWZAOv-MoDvqRrrg,Veigar,46bfPMeiHZw7Q1tCECMnQPXC1Mjf6l2zBcnt1HerdVa2g6yG6q-4UtPsdr2CnIKEV1SOY3Xy9K1RCw,Zoe,8300,"[8369, 8304, 8345, 8347]",8200,"[8226, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 6657, 'item1': 3157, 'item2': 3040, 'item3': 3102, 'item4': 3089, 'item5': 3020}","{'summoner1Id': 12, 'summoner2Id': 4}",8100,"[8112, 8139, 8140, 8105]",8000,"[8017, 9105]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3135, 'item1': 6655, 'item2': 3100, 'item3': 3175, 'item4': 3041, 'item5': 3089}","{'summoner1Id': 14, 'summoner2Id': 4}","[222, 235, 266, 32, 157]","[51, 81, 54, 35, 105]"
NA1_5240618475,JUNGLE,H00DPYZezzHnOKOV2rmxDxf0bxM0iNjzdSVnslvjKxEHUL5nnmvTqwJ9_u7ZvveyL7yoriBLGReWHw,Graves,DmuzW_7NE1F-y1mkcQHzvNRqD72R7mmdmV8k6Zd-4VYVrHQ4PEQBDGbLdOEvRcTXLD3D2JrhDdsMuA,Viego,8100,"[8128, 8143, 8140, 8135]",8000,"[9104, 9111]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6676, 'item1': 3047, 'item2': 3036, 'item3': 3142, 'item4': 6673, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8010, 9111, 9104, 8014]",8300,"[8347, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6676, 'item1': 3078, 'item2': 6673, 'item3': 3174, 'item4': 3036, 'item5': 1018}","{'summoner1Id': 11, 'summoner2Id': 4}","[222, 235, 266, 32, 157]","[51, 81, 54, 35, 105]"
NA1_5240618475,BOTTOM,o25tbXDfh0Yg0LSSaXhjVA4pwHxtkliDi0vKT6xaCm-7tMIv-bI0WaSkdHr68jEbpchRQgIz2r-1Hg,MissFortune,McVf6C-tkssyq76xbkfApg6zZYSH2XSWVMbC1B1OwLkmHBijNwRShP_N7mgqM1ATq08Rbybocxy5DQ,Rengar,8000,"[8005, 8009, 9103, 8014]",8300,"[8304, 8345]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3072, 'item2': 3508, 'item3': 3036, 'item4': 2422, 'item5': 1038}","{'summoner1Id': 21, 'summoner2Id': 4}",8100,"[8112, 8143, 8140, 8106]",8400,"[8444, 8453]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3036, 'item1': 6692, 'item2': 3074, 'item3': 1038, 'item4': 6701, 'item5': 3158}","{'summoner1Id': 1, 'summoner2Id': 4}","[222, 235, 266, 32, 157]","[51, 81, 54, 35, 105]"
NA1_5240618475,UTILITY,VEwv1qHrG_MY0s1nrjXkumC_JtnX-wxgbg0HX1CRwOoyrX32Jct8oCUBHZBA7hyQDkb5_lhNSGXQvA,TahmKench,pkHP3muyqjcacq124iLnuFrB1zs1XKLT0TzAkGyIHCLOPlKPXYpcY9PS-NkGOfhBtnpME1PqU3l_hQ,Ivern,8400,"[8437, 8401, 8444, 8242]",8000,"[9111, 9104]","{'defense': 5001, 'flex': 5001, 'offense': 5005}","{'item0': 3876, 'item1': 3084, 'item2': 3009, 'item3': 2502, 'item4': 3211, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}",8200,"[8214, 8224, 8210, 8232]",8400,"[8463, 8451]","{'defense': 5011, 'flex': 5008, 'offense': 5007}","{'item0': 3870, 'item1': 6617, 'item2': 3013, 'item3': 6620, 'item4': 4629, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 3}","[222, 235, 266, 32, 157]","[51, 81, 54, 35, 105]"
