Champion,Opponent,Wins,Total Matches,Win Rate (%)
Lulu,Senna,3,3,100.0
Caitlyn,Zeri,3,3,100.0
Kayn,Talon,3,3,100.0
Jax,Anivia,3,3,100.0
Singed,Kaisa,3,3,100.0
Braum,Volibear,3,3,100.0
Gnar,Volibear,3,3,100.0
Tristana,Kaisa,3,3,100.0
Velkoz,Kaisa,3,3,100.0
Nami,Soraka,3,3,100.0
Corki,Jinx,3,3,100.0
Rakan,Kayle,3,3,100.0
Janna,Leona,3,3,100.0
Lissandra,Lux,3,3,100.0
Pantheon,Smolder,3,3,100.0
Yorick,Kindred,3,3,100.0
Briar,Udyr,3,3,100.0
Kindred,Mordekaiser,3,3,100.0
Xerath,Mel,3,3,100.0
AurelionSol,Ashe,3,3,100.0
Leona,Akali,3,3,100.0
XinZhao,Ahri,3,3,100.0
Volibear,Shyvana,3,3,100.0
Diana,MonkeyKing,3,3,100.0
MonkeyKing,Nasus,3,3,100.0
Soraka,MonkeyKing,3,3,100.0
AurelionSol,Leona,3,3,100.0
Amumu,MonkeyKing,3,3,100.0
Diana,Jax,3,3,100.0
Aatrox,Nautilus,3,3,100.0
Shaco,Seraphine,3,3,100.0
Senna,Warwick,3,3,100.0
Irelia,MasterYi,3,3,100.0
Akshan,Vayne,3,3,100.0
Draven,Thresh,3,3,100.0
Yasuo,Talon,3,3,100.0
Briar,Talon,3,3,100.0
Kayle,Urgot,3,3,100.0
Senna,Urgot,3,3,100.0
TwistedFate,Orianna,3,3,100.0
Leona,MissFortune,3,3,100.0
Yasuo,Syndra,3,3,100.0
Volibear,Chogath,3,3,100.0
TahmKench,Kayle,3,3,100.0
Pantheon,Graves,3,3,100.0
Mordekaiser,Heimerdinger,3,3,100.0
Jax,Jhin,3,3,100.0
Vayne,Akali,3,3,100.0
FiddleSticks,Pyke,3,3,100.0
Rumble,Soraka,3,3,100.0
Karma,Ekko,3,3,100.0
Udyr,Yasuo,3,3,100.0
Vayne,Rammus,3,3,100.0
Sion,Lillia,3,3,100.0
Amumu,Morgana,3,3,100.0
TwistedFate,Nautilus,3,3,100.0
Fizz,Seraphine,3,3,100.0
Quinn,Caitlyn,3,3,100.0
Nocturne,Briar,3,3,100.0
Trundle,Jax,3,3,100.0
Darius,Naafiri,3,3,100.0
Zyra,Kaisa,3,3,100.0
TwistedFate,Morgana,3,3,100.0
Ezreal,Khazix,3,3,100.0
RekSai,Caitlyn,3,3,100.0
Pyke,Azir,3,3,100.0
Vayne,Ziggs,3,3,100.0
Aatrox,DrMundo,3,3,100.0
Zed,Shen,3,3,100.0
Poppy,Xayah,3,3,100.0
Lillia,Garen,3,3,100.0
Nocturne,Sona,3,3,100.0
Caitlyn,Ryze,2,3,66.66666666666666
Veigar,Shyvana,2,3,66.66666666666666
Swain,Nilah,2,3,66.66666666666666
Gwen,Katarina,2,3,66.66666666666666
Diana,Sejuani,2,3,66.66666666666666
Diana,Janna,2,3,66.66666666666666
Mel,Sejuani,2,3,66.66666666666666
Trundle,Sejuani,2,3,66.66666666666666
Pyke,Sejuani,2,3,66.66666666666666
Pyke,TahmKench,2,3,66.66666666666666
Shaco,Twitch,2,3,66.66666666666666
Ryze,Twitch,2,3,66.66666666666666
Pyke,Blitzcrank,2,3,66.66666666666666
Pyke,AurelionSol,2,3,66.66666666666666
Aurora,Garen,2,3,66.66666666666666
Aurora,Samira,2,3,66.66666666666666
Nilah,Ahri,2,3,66.66666666666666
Nilah,Tristana,2,3,66.66666666666666
Diana,Udyr,2,3,66.66666666666666
Diana,Leblanc,2,3,66.66666666666666
Warwick,Udyr,2,3,66.66666666666666
Braum,Kayle,2,3,66.66666666666666
Braum,Pyke,2,3,66.66666666666666
Orianna,Pyke,2,3,66.66666666666666
DrMundo,Katarina,2,3,66.66666666666666
Aatrox,Orianna,2,3,66.66666666666666
Aatrox,Nilah,2,3,66.66666666666666
Milio,Katarina,2,3,66.66666666666666
Viego,Gwen,2,3,66.66666666666666
Xerath,Thresh,2,3,66.66666666666666
Kaisa,Thresh,2,3,66.66666666666666
Poppy,Nocturne,2,3,66.66666666666666
Milio,Anivia,2,3,66.66666666666666
Talon,MasterYi,2,3,66.66666666666666
Sylas,Ziggs,2,3,66.66666666666666
Lillia,Briar,2,3,66.66666666666666
MonkeyKing,Nunu,2,3,66.66666666666666
Pantheon,Shyvana,2,3,66.66666666666666
Pyke,Fizz,2,3,66.66666666666666
Kaisa,Shen,2,3,66.66666666666666
Chogath,Irelia,2,3,66.66666666666666
Kayn,Gwen,2,3,66.66666666666666
DrMundo,Gwen,2,3,66.66666666666666
Nilah,Gwen,2,3,66.66666666666666
Aphelios,Kayle,2,3,66.66666666666666
Malphite,Thresh,2,3,66.66666666666666
Malphite,Ryze,2,3,66.66666666666666
Varus,Maokai,2,3,66.66666666666666
Nautilus,Maokai,2,3,66.66666666666666
MonkeyKing,Kaisa,2,3,66.66666666666666
Malphite,Yone,2,3,66.66666666666666
Lulu,Urgot,2,3,66.66666666666666
Twitch,Urgot,2,3,66.66666666666666
Twitch,Mel,2,3,66.66666666666666
XinZhao,Garen,2,3,66.66666666666666
Vi,Shen,2,3,66.66666666666666
Galio,Nocturne,2,3,66.66666666666666
Nami,Nocturne,2,3,66.66666666666666
Nami,Trundle,2,3,66.66666666666666
Brand,Mordekaiser,2,3,66.66666666666666
MasterYi,Illaoi,2,3,66.66666666666666
MissFortune,Syndra,2,3,66.66666666666666
TahmKench,Seraphine,2,3,66.66666666666666
Azir,Caitlyn,2,3,66.66666666666666
Fiora,Kayn,2,3,66.66666666666666
Teemo,Viktor,2,3,66.66666666666666
Lulu,Draven,2,3,66.66666666666666
Syndra,Chogath,2,3,66.66666666666666
MasterYi,Xayah,2,3,66.66666666666666
Smolder,Bard,2,3,66.66666666666666
Tristana,KSante,2,3,66.66666666666666
Rell,Jhin,2,3,66.66666666666666
Malzahar,Sylas,2,3,66.66666666666666
Kayn,Thresh,2,3,66.66666666666666
Ashe,Olaf,2,3,66.66666666666666
Garen,Ivern,2,3,66.66666666666666
Bard,Mel,2,3,66.66666666666666
Bard,Pyke,2,3,66.66666666666666
Ahri,KSante,2,3,66.66666666666666
JarvanIV,Aphelios,2,3,66.66666666666666
KSante,Teemo,2,3,66.66666666666666
Ezreal,Rumble,2,3,66.66666666666666
Senna,Aphelios,2,3,66.66666666666666
Ahri,LeeSin,2,3,66.66666666666666
Nautilus,Urgot,2,3,66.66666666666666
Lillia,Zyra,2,3,66.66666666666666
Lillia,Teemo,2,3,66.66666666666666
Sylas,Teemo,2,3,66.66666666666666
Nami,Graves,2,3,66.66666666666666
Ashe,Galio,2,3,66.66666666666666
Blitzcrank,Galio,2,3,66.66666666666666
Blitzcrank,Caitlyn,2,3,66.66666666666666
Twitch,Ahri,2,3,66.66666666666666
Irelia,Ahri,2,3,66.66666666666666
Lulu,Velkoz,2,3,66.66666666666666
Vex,Garen,2,3,66.66666666666666
Varus,Zyra,2,3,66.66666666666666
Riven,Pantheon,2,3,66.66666666666666
Akali,Pantheon,2,3,66.66666666666666
Akali,Zyra,2,3,66.66666666666666
Nunu,Ornn,2,3,66.66666666666666
Yorick,Lulu,2,3,66.66666666666666
Belveth,Ahri,2,3,66.66666666666666
Kayle,KogMaw,2,3,66.66666666666666
Akali,KogMaw,2,3,66.66666666666666
Morgana,Leblanc,2,3,66.66666666666666
Nunu,Vi,2,3,66.66666666666666
Tristana,Akshan,2,3,66.66666666666666
Ahri,Senna,2,3,66.66666666666666
Yorick,Renekton,2,3,66.66666666666666
Nautilus,Renekton,2,3,66.66666666666666
Riven,Senna,2,3,66.66666666666666
Akali,Tristana,2,3,66.66666666666666
Caitlyn,Udyr,2,3,66.66666666666666
Nautilus,Swain,2,3,66.66666666666666
Nautilus,Chogath,2,3,66.66666666666666
Malzahar,AurelionSol,2,3,66.66666666666666
Kindred,Rell,2,3,66.66666666666666
Sona,Aphelios,2,3,66.66666666666666
Fizz,Akshan,2,3,66.66666666666666
Lucian,Caitlyn,2,3,66.66666666666666
Sylas,Morgana,2,3,66.66666666666666
DrMundo,Twitch,2,3,66.66666666666666
DrMundo,Thresh,2,3,66.66666666666666
Vayne,Thresh,2,3,66.66666666666666
Nautilus,Samira,2,3,66.66666666666666
Veigar,Garen,2,3,66.66666666666666
Yorick,Urgot,2,3,66.66666666666666
Yorick,Nunu,2,3,66.66666666666666
Jayce,Kayn,2,3,66.66666666666666
Jayce,Akali,2,3,66.66666666666666
Elise,Akali,2,3,66.66666666666666
Elise,Caitlyn,2,3,66.66666666666666
Jinx,Rammus,2,3,66.66666666666666
Annie,Nami,2,3,66.66666666666666
Akshan,Brand,2,3,66.66666666666666
Sivir,Brand,2,3,66.66666666666666
Sivir,Seraphine,2,3,66.66666666666666
Azir,Mel,2,3,66.66666666666666
Ambessa,Vayne,2,3,66.66666666666666
Tristana,Velkoz,2,3,66.66666666666666
Azir,Xerath,2,3,66.66666666666666
Azir,Zyra,2,3,66.66666666666666
Singed,Malzahar,2,3,66.66666666666666
Yorick,Jax,2,3,66.66666666666666
Viktor,Vayne,2,3,66.66666666666666
Ekko,Briar,2,3,66.66666666666666
Ekko,Ziggs,2,3,66.66666666666666
Nasus,Soraka,2,3,66.66666666666666
Nasus,Nocturne,2,3,66.66666666666666
Viego,Soraka,2,3,66.66666666666666
Viego,Tryndamere,2,3,66.66666666666666
Zed,Volibear,2,3,66.66666666666666
Zed,Nami,2,3,66.66666666666666
Nautilus,Volibear,2,3,66.66666666666666
Nautilus,Smolder,2,3,66.66666666666666
Hecarim,Seraphine,2,3,66.66666666666666
Shaco,Kayn,2,3,66.66666666666666
Shaco,Zoe,2,3,66.66666666666666
Kaisa,Brand,2,3,66.66666666666666
Zed,Kindred,2,3,66.66666666666666
Yone,Quinn,2,3,66.66666666666666
Yone,Varus,2,3,66.66666666666666
Hwei,Samira,2,3,66.66666666666666
Varus,Aphelios,2,3,66.66666666666666
Neeko,Mel,2,3,66.66666666666666
Qiyana,Lux,2,3,66.66666666666666
Teemo,Anivia,2,3,66.66666666666666
Urgot,Zoe,2,3,66.66666666666666
Veigar,Quinn,2,3,66.66666666666666
Veigar,Ivern,2,3,66.66666666666666
TwistedFate,DrMundo,2,3,66.66666666666666
Sona,DrMundo,2,3,66.66666666666666
Kaisa,Anivia,2,3,66.66666666666666
Nilah,Pantheon,2,3,66.66666666666666
Lillia,Pantheon,2,3,66.66666666666666
Lillia,Ahri,2,3,66.66666666666666
Vayne,KogMaw,2,3,66.66666666666666
Ahri,KogMaw,2,3,66.66666666666666
Garen,Gragas,2,3,66.66666666666666
Vayne,Shen,2,3,66.66666666666666
Evelynn,Mel,2,3,66.66666666666666
Evelynn,Caitlyn,2,3,66.66666666666666
Milio,Kayn,2,3,66.66666666666666
Brand,Anivia,2,3,66.66666666666666
Brand,Amumu,2,3,66.66666666666666
Sett,Anivia,2,3,66.66666666666666
Nasus,Morgana,2,3,66.66666666666666
Nasus,Warwick,2,3,66.66666666666666
Diana,Fizz,2,3,66.66666666666666
Jhin,Milio,2,3,66.66666666666666
Teemo,Ekko,2,3,66.66666666666666
TahmKench,Ashe,2,3,66.66666666666666
Fizz,Ezreal,2,3,66.66666666666666
Warwick,Azir,2,3,66.66666666666666
Caitlyn,Skarner,2,3,66.66666666666666
Diana,Sona,2,3,66.66666666666666
Jhin,Nami,2,3,66.66666666666666
Fizz,Warwick,2,3,66.66666666666666
Sivir,MasterYi,2,3,66.66666666666666
Sivir,Heimerdinger,2,3,66.66666666666666
Vi,Malphite,2,3,66.66666666666666
Smolder,Sylas,2,3,66.66666666666666
Veigar,Malphite,2,3,66.66666666666666
Yone,Twitch,2,3,66.66666666666666
Brand,Ahri,2,3,66.66666666666666
Brand,Nami,2,3,66.66666666666666
Viego,Sett,2,3,66.66666666666666
Ezreal,Sivir,2,3,66.66666666666666
Quinn,Kaisa,2,3,66.66666666666666
Quinn,Lucian,2,3,66.66666666666666
Quinn,Mordekaiser,2,3,66.66666666666666
Quinn,TahmKench,2,3,66.66666666666666
Swain,Shen,2,3,66.66666666666666
Rumble,Jinx,2,3,66.66666666666666
Janna,Vi,2,3,66.66666666666666
Janna,Seraphine,2,3,66.66666666666666
Malphite,Jinx,2,3,66.66666666666666
Garen,Renekton,2,3,66.66666666666666
Viego,Renekton,2,3,66.66666666666666
Karma,Senna,2,3,66.66666666666666
Jhin,Nunu,2,3,66.66666666666666
MonkeyKing,Seraphine,2,3,66.66666666666666
Smolder,Skarner,2,3,66.66666666666666
Syndra,Bard,2,3,66.66666666666666
Shaco,Nunu,2,3,66.66666666666666
Ashe,Kindred,2,3,66.66666666666666
Shaco,Velkoz,2,3,66.66666666666666
Varus,Shyvana,2,3,66.66666666666666
Veigar,Sett,2,3,66.66666666666666
Nidalee,Akali,2,3,66.66666666666666
Darius,Karthus,2,3,66.66666666666666
Sivir,LeeSin,2,3,66.66666666666666
Nami,Lulu,2,3,66.66666666666666
Darius,Anivia,2,3,66.66666666666666
Thresh,Gragas,2,3,66.66666666666666
Zoe,Ashe,2,3,66.66666666666666
Nasus,Yuumi,2,3,66.66666666666666
Heimerdinger,Nocturne,2,3,66.66666666666666
Amumu,Nocturne,2,3,66.66666666666666
Pantheon,XinZhao,2,3,66.66666666666666
Chogath,Briar,2,3,66.66666666666666
Karma,Irelia,2,3,66.66666666666666
Janna,MasterYi,2,3,66.66666666666666
Kayle,Akshan,2,3,66.66666666666666
Diana,Maokai,2,3,66.66666666666666
Diana,Akshan,2,3,66.66666666666666
Diana,Tryndamere,2,3,66.66666666666666
Yone,Malzahar,2,3,66.66666666666666
Thresh,Renekton,2,3,66.66666666666666
KSante,Jax,2,3,66.66666666666666
XinZhao,Aurora,2,3,66.66666666666666
Ashe,Khazix,2,3,66.66666666666666
Malzahar,FiddleSticks,2,3,66.66666666666666
Zyra,FiddleSticks,2,3,66.66666666666666
Zyra,Nilah,2,3,66.66666666666666
Soraka,Chogath,2,3,66.66666666666666
Sett,Chogath,2,3,66.66666666666666
Tryndamere,Aphelios,2,3,66.66666666666666
Nautilus,Pyke,2,3,66.66666666666666
Janna,Ashe,2,3,66.66666666666666
Veigar,Hwei,2,3,66.66666666666666
Urgot,Fiora,2,3,66.66666666666666
Syndra,Velkoz,2,3,66.66666666666666
Trundle,Twitch,2,3,66.66666666666666
Irelia,Aatrox,2,3,66.66666666666666
Blitzcrank,Twitch,2,3,66.66666666666666
Garen,Xayah,2,3,66.66666666666666
Bard,Trundle,2,3,66.66666666666666
Kayn,Vladimir,2,3,66.66666666666666
Quinn,Sion,2,3,66.66666666666666
Morgana,Talon,2,3,66.66666666666666
Alistar,Teemo,2,3,66.66666666666666
Neeko,Varus,2,3,66.66666666666666
Rammus,Morgana,2,3,66.66666666666666
Nunu,Soraka,2,3,66.66666666666666
Tristana,Illaoi,2,3,66.66666666666666
TahmKench,Thresh,2,3,66.66666666666666
Brand,Blitzcrank,2,3,66.66666666666666
Mel,Illaoi,2,3,66.66666666666666
Ekko,Trundle,2,3,66.66666666666666
Nasus,Seraphine,2,3,66.66666666666666
Chogath,Diana,2,3,66.66666666666666
MissFortune,Gangplank,2,3,66.66666666666666
Vladimir,Gangplank,2,3,66.66666666666666
Soraka,Aatrox,2,3,66.66666666666666
Veigar,Neeko,2,3,66.66666666666666
Soraka,Galio,2,3,66.66666666666666
Yorick,Rengar,2,3,66.66666666666666
Sivir,Galio,2,3,66.66666666666666
Leblanc,Sejuani,2,3,66.66666666666666
Mordekaiser,Sejuani,2,3,66.66666666666666
Hwei,MissFortune,2,3,66.66666666666666
Hwei,Garen,2,3,66.66666666666666
Jhin,Singed,2,3,66.66666666666666
Jhin,Leblanc,2,3,66.66666666666666
Blitzcrank,Leblanc,2,3,66.66666666666666
Darius,Leblanc,2,3,66.66666666666666
Diana,Mordekaiser,2,3,66.66666666666666
Sylas,Udyr,2,3,66.66666666666666
Nami,Swain,2,3,66.66666666666666
Gragas,Pantheon,2,3,66.66666666666666
Garen,Yone,2,3,66.66666666666666
Malzahar,Pyke,2,3,66.66666666666666
Twitch,Pyke,2,3,66.66666666666666
Tryndamere,Zed,2,3,66.66666666666666
Katarina,Pyke,2,3,66.66666666666666
Shen,Varus,2,3,66.66666666666666
Malzahar,Soraka,2,3,66.66666666666666
MissFortune,Xayah,2,3,66.66666666666666
Ahri,Janna,2,3,66.66666666666666
AurelionSol,Shen,2,3,66.66666666666666
Udyr,Sion,2,3,66.66666666666666
Nocturne,Blitzcrank,2,3,66.66666666666666
Thresh,Gwen,2,3,66.66666666666666
Jax,Amumu,2,3,66.66666666666666
Amumu,Nami,2,3,66.66666666666666
Leona,Riven,2,3,66.66666666666666
Ezreal,MonkeyKing,2,3,66.66666666666666
Tristana,Ahri,2,3,66.66666666666666
AurelionSol,Nunu,2,3,66.66666666666666
Kayn,Xayah,2,3,66.66666666666666
Hwei,LeeSin,2,3,66.66666666666666
Yasuo,Varus,2,3,66.66666666666666
JarvanIV,Mel,2,3,66.66666666666666
KogMaw,Irelia,2,3,66.66666666666666
Viego,Syndra,2,3,66.66666666666666
Morgana,Lillia,2,3,66.66666666666666
Briar,Velkoz,2,3,66.66666666666666
Draven,Morgana,2,3,66.66666666666666
FiddleSticks,Morgana,2,3,66.66666666666666
Seraphine,Aurora,2,3,66.66666666666666
Seraphine,Sejuani,2,3,66.66666666666666
XinZhao,Swain,2,3,66.66666666666666
XinZhao,Sejuani,2,3,66.66666666666666
Volibear,Maokai,2,3,66.66666666666666
Udyr,Aphelios,2,3,66.66666666666666
Teemo,Maokai,2,3,66.66666666666666
Jinx,Leblanc,2,3,66.66666666666666
Gnar,Nasus,2,3,66.66666666666666
Lissandra,Jinx,2,3,66.66666666666666
Illaoi,Akali,2,3,66.66666666666666
Ziggs,Ahri,2,3,66.66666666666666
Gwen,Teemo,2,3,66.66666666666666
Zoe,Teemo,2,3,66.66666666666666
Volibear,Xerath,2,3,66.66666666666666
Volibear,Renekton,2,3,66.66666666666666
Pantheon,Draven,2,3,66.66666666666666
Brand,KogMaw,2,3,66.66666666666666
Sion,Shen,2,3,66.66666666666666
AurelionSol,Veigar,2,3,66.66666666666666
Sylas,Jhin,2,3,66.66666666666666
Kayn,AurelionSol,2,3,66.66666666666666
Kayle,Leona,2,3,66.66666666666666
Zyra,Samira,2,3,66.66666666666666
Hwei,Yone,2,3,66.66666666666666
Hwei,Leona,2,3,66.66666666666666
Yuumi,Xerath,2,3,66.66666666666666
Sylas,Rumble,2,3,66.66666666666666
Amumu,Rumble,2,3,66.66666666666666
Yuumi,Warwick,2,3,66.66666666666666
Kayle,Alistar,2,3,66.66666666666666
Twitch,Thresh,2,3,66.66666666666666
Twitch,Vayne,2,3,66.66666666666666
Jax,Vayne,2,3,66.66666666666666
Anivia,Varus,2,3,66.66666666666666
Leona,Varus,2,3,66.66666666666666
Hecarim,Ezreal,2,3,66.66666666666666
Hecarim,Galio,2,3,66.66666666666666
Anivia,Jinx,2,3,66.66666666666666
Ezreal,Lillia,2,3,66.66666666666666
Irelia,Jhin,2,3,66.66666666666666
Jax,LeeSin,2,3,66.66666666666666
Jax,FiddleSticks,2,3,66.66666666666666
Nami,Pantheon,2,3,66.66666666666666
Viego,LeeSin,2,3,66.66666666666666
Viego,FiddleSticks,2,3,66.66666666666666
Vayne,Qiyana,2,3,66.66666666666666
Lucian,Thresh,2,3,66.66666666666666
Urgot,Shaco,2,3,66.66666666666666
Mel,Shaco,2,3,66.66666666666666
Karma,Rammus,2,3,66.66666666666666
Nasus,Rammus,2,3,66.66666666666666
Seraphine,Leona,2,3,66.66666666666666
Viktor,Leona,2,3,66.66666666666666
Warwick,Shyvana,2,3,66.66666666666666
Yasuo,Gragas,2,3,66.66666666666666
TahmKench,Gragas,2,3,66.66666666666666
Aurora,Mel,2,3,66.66666666666666
Karthus,Jinx,2,3,66.66666666666666
Kaisa,Malzahar,2,3,66.66666666666666
Kaisa,Morgana,2,3,66.66666666666666
Vex,Ambessa,2,3,66.66666666666666
Vex,Caitlyn,2,3,66.66666666666666
Teemo,Illaoi,2,3,66.66666666666666
Morgana,Karma,2,3,66.66666666666666
Morgana,MasterYi,2,3,66.66666666666666
MonkeyKing,Sejuani,2,3,66.66666666666666
Viktor,Varus,2,3,66.66666666666666
Lux,Riven,2,3,66.66666666666666
Lux,Taric,2,3,66.66666666666666
MasterYi,Ekko,2,3,66.66666666666666
MasterYi,Taric,2,3,66.66666666666666
Senna,Ekko,2,3,66.66666666666666
Tristana,Rumble,2,3,66.66666666666666
Nunu,Briar,2,3,66.66666666666666
AurelionSol,Brand,2,3,66.66666666666666
Teemo,Ornn,2,3,66.66666666666666
Evelynn,Pyke,2,3,66.66666666666666
Thresh,Pyke,2,3,66.66666666666666
Thresh,MasterYi,2,3,66.66666666666666
Urgot,DrMundo,2,3,66.66666666666666
Tristana,Lillia,2,3,66.66666666666666
Akshan,Zyra,2,3,66.66666666666666
Viktor,Zyra,2,3,66.66666666666666
Viktor,Amumu,2,3,66.66666666666666
TahmKench,Diana,2,3,66.66666666666666
Ziggs,Zyra,2,3,66.66666666666666
Tristana,Briar,2,3,66.66666666666666
Kayn,Urgot,2,3,66.66666666666666
Lillia,Braum,2,3,66.66666666666666
Leblanc,Ahri,2,3,66.66666666666666
Darius,Trundle,2,3,66.66666666666666
Velkoz,Trundle,2,3,66.66666666666666
Seraphine,Jax,2,3,66.66666666666666
Taric,MissFortune,2,3,66.66666666666666
Jinx,KogMaw,2,3,66.66666666666666
DrMundo,Karma,2,3,66.66666666666666
Kalista,Caitlyn,2,3,66.66666666666666
Vex,Swain,2,3,66.66666666666666
Warwick,Rell,2,3,66.66666666666666
XinZhao,Irelia,2,3,66.66666666666666
Ivern,Galio,2,3,66.66666666666666
Zac,MissFortune,2,3,66.66666666666666
Zac,Pantheon,2,3,66.66666666666666
Jhin,AurelionSol,2,3,66.66666666666666
Sett,Leona,2,3,66.66666666666666
Sett,Draven,2,3,66.66666666666666
Galio,FiddleSticks,2,3,66.66666666666666
Smolder,Leblanc,2,3,66.66666666666666
Naafiri,Kayn,2,3,66.66666666666666
Naafiri,Veigar,2,3,66.66666666666666
Yone,Ryze,2,3,66.66666666666666
Brand,Leona,2,3,66.66666666666666
Brand,Jinx,2,3,66.66666666666666
Ivern,MissFortune,2,3,66.66666666666666
Milio,Sylas,2,3,66.66666666666666
Orianna,Yorick,2,3,66.66666666666666
Orianna,Tristana,2,3,66.66666666666666
Zyra,Galio,2,3,66.66666666666666
Illaoi,Yorick,2,3,66.66666666666666
Janna,Jax,2,3,66.66666666666666
Zed,Naafiri,2,3,66.66666666666666
Garen,Rengar,2,3,66.66666666666666
Xerath,Nami,2,3,66.66666666666666
Ivern,Nami,2,3,66.66666666666666
Rammus,Briar,2,3,66.66666666666666
Irelia,Brand,2,3,66.66666666666666
Urgot,Brand,2,3,66.66666666666666
Milio,Gangplank,2,3,66.66666666666666
Smolder,Thresh,2,3,66.66666666666666
Shaco,Qiyana,2,3,66.66666666666666
Hwei,Urgot,2,3,66.66666666666666
Zed,Jhin,2,3,66.66666666666666
Shen,Ivern,2,3,66.66666666666666
Mordekaiser,Lucian,2,3,66.66666666666666
Mordekaiser,Velkoz,2,3,66.66666666666666
Jinx,Vi,2,3,66.66666666666666
Swain,Talon,2,3,66.66666666666666
KSante,Thresh,2,3,66.66666666666666
Briar,MonkeyKing,2,3,66.66666666666666
Sylas,MonkeyKing,2,3,66.66666666666666
Renekton,Malzahar,2,3,66.66666666666666
MasterYi,Singed,2,3,66.66666666666666
TwistedFate,Mel,2,3,66.66666666666666
TwistedFate,Warwick,2,3,66.66666666666666
Lucian,Mel,2,3,66.66666666666666
Sett,Ivern,2,3,66.66666666666666
Sett,Soraka,2,3,66.66666666666666
Kaisa,Illaoi,2,3,66.66666666666666
Urgot,Illaoi,2,3,66.66666666666666
Seraphine,Xerath,2,3,66.66666666666666
XinZhao,Belveth,2,3,66.66666666666666
XinZhao,Sion,2,3,66.66666666666666
Riven,Ashe,2,3,66.66666666666666
Pyke,Belveth,2,3,66.66666666666666
Ezreal,Ziggs,2,3,66.66666666666666
Nocturne,Ziggs,2,3,66.66666666666666
Lux,Zac,2,3,66.66666666666666
Lucian,Ezreal,2,3,66.66666666666666
Thresh,Teemo,2,3,66.66666666666666
Velkoz,Ekko,2,3,66.66666666666666
Velkoz,Yuumi,2,3,66.66666666666666
Viego,Ekko,2,3,66.66666666666666
Shen,Thresh,2,3,66.66666666666666
Caitlyn,JarvanIV,2,3,66.66666666666666
Ekko,Zyra,2,3,66.66666666666666
Belveth,Pantheon,2,3,66.66666666666666
Morgana,Sett,2,3,66.66666666666666
Akali,Thresh,2,3,66.66666666666666
Xayah,Ashe,2,3,66.66666666666666
Soraka,Shen,2,3,66.66666666666666
Evelynn,Diana,2,3,66.66666666666666
Thresh,Tristana,2,3,66.66666666666666
Zyra,Syndra,2,3,66.66666666666666
Zyra,Neeko,2,3,66.66666666666666
Sivir,Sett,2,3,66.66666666666666
Graves,Neeko,2,3,66.66666666666666
Riven,Seraphine,2,3,66.66666666666666
Galio,Zac,2,3,66.66666666666666
Galio,Aphelios,2,3,66.66666666666666
Udyr,Tristana,2,3,66.66666666666666
Yasuo,Volibear,2,3,66.66666666666666
Ekko,Orianna,2,3,66.66666666666666
Ekko,Kayn,2,3,66.66666666666666
Jhin,Orianna,2,3,66.66666666666666
Pantheon,Lissandra,2,3,66.66666666666666
Zed,Thresh,2,3,66.66666666666666
XinZhao,Ezreal,2,3,66.66666666666666
XinZhao,Briar,2,3,66.66666666666666
Kled,Tristana,2,3,66.66666666666666
Quinn,Senna,2,3,66.66666666666666
Nami,Viktor,2,3,66.66666666666666
Milio,Shen,2,3,66.66666666666666
Ashe,Sivir,2,3,66.66666666666666
Lillia,Sivir,2,3,66.66666666666666
Briar,Viktor,2,3,66.66666666666666
Nautilus,Galio,2,3,66.66666666666666
Teemo,Corki,2,3,66.66666666666666
Ivern,Malzahar,2,3,66.66666666666666
Ambessa,Ashe,2,3,66.66666666666666
Poppy,Aurora,2,3,66.66666666666666
Volibear,Lulu,2,3,66.66666666666666
Volibear,Talon,2,3,66.66666666666666
Zyra,Talon,2,3,66.66666666666666
Sion,Irelia,2,3,66.66666666666666
Jinx,Soraka,2,3,66.66666666666666
Vex,Viego,2,3,66.66666666666666
Ziggs,Ornn,2,3,66.66666666666666
Yone,Ivern,2,3,66.66666666666666
Lulu,Ivern,2,3,66.66666666666666
Nunu,Graves,2,3,66.66666666666666
Tryndamere,Viktor,2,3,66.66666666666666
Chogath,Leona,2,3,66.66666666666666
Urgot,TwistedFate,2,3,66.66666666666666
FiddleSticks,Karma,2,3,66.66666666666666
Mordekaiser,Syndra,2,3,66.66666666666666
Diana,Nami,2,3,66.66666666666666
Xayah,Sett,2,3,66.66666666666666
Brand,Veigar,2,3,66.66666666666666
Pantheon,TahmKench,2,3,66.66666666666666
KogMaw,Caitlyn,2,3,66.66666666666666
Janna,TahmKench,2,3,66.66666666666666
Darius,Skarner,2,3,66.66666666666666
Kindred,Velkoz,2,3,66.66666666666666
Vladimir,Milio,2,3,66.66666666666666
Anivia,Tristana,2,3,66.66666666666666
Anivia,Garen,2,3,66.66666666666666
DrMundo,Yuumi,2,3,66.66666666666666
DrMundo,Tristana,2,3,66.66666666666666
Gnar,DrMundo,2,3,66.66666666666666
Chogath,Naafiri,2,3,66.66666666666666
Milio,Teemo,2,3,66.66666666666666
Akali,Nautilus,2,3,66.66666666666666
Neeko,Soraka,2,3,66.66666666666666
Shen,Gwen,2,3,66.66666666666666
Riven,Trundle,2,3,66.66666666666666
Leblanc,Amumu,2,3,66.66666666666666
Singed,Ahri,2,3,66.66666666666666
Kaisa,Ahri,2,3,66.66666666666666
Seraphine,Sylas,2,3,66.66666666666666
